Run,Players,Player,Satellites,Stations,ISL,Cost,Count,Min,Max,Avg,StdDev,StdErr,Total Cost,Total Value Avg,Total Value StdErr
1.MediumSat@MEO6|SAR|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|SAR|pSGL|oISL 2.MediumSat@MEO2|DAT|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2450,1,3250,3250,3250,0,0,4900,7400,86.02325267042627
1.SmallSat@MEO6|VIS|oSGL 1.SmallSat@MEO5|SAR|oSGL 1.SmallSat@MEO4|SAR|oSGL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO3|VIS|oSGL 2.SmallSat@MEO2|SAR|oSGL 2.SmallSat@MEO1|SAR|oSGL 2.GroundSta@SUR4|oSGL,2,0,6,2,false,2450,1,8850,8850,8850,0,0,4900,18000,134.16407864998737
1.MediumSat@MEO6|SAR|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|SAR|oSGL|oISL 2.SmallSat@MEO2|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2450,1,2850,2850,2850,0,0,4900,6050,77.78174593052023
1.SmallSat@MEO6|VIS|oSGL 1.SmallSat@MEO5|VIS|oSGL 1.SmallSat@MEO4|SAR|oSGL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO3|VIS|oSGL 2.SmallSat@MEO2|VIS|oSGL 2.SmallSat@MEO1|SAR|oSGL 2.GroundSta@SUR4|oSGL,2,0,6,2,false,2500,1,10250,10250,10250,0,0,5000,19950,141.24446891825534
1.MediumSat@MEO6|DAT|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|DAT|oSGL|oISL 2.MediumSat@MEO2|DAT|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2500,1,0,0,0,0,0,5000,0,0
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|SAR|pSGL|oISL 2.SmallSat@MEO2|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2500,1,5200,5200,5200,0,0,5000,10300,101.4889156509222
1.MediumSat@MEO6|VIS|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|oSGL|oISL 2.SmallSat@MEO2|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2500,1,3600,3600,3600,0,0,5000,8000,89.44271909999159
1.MediumSat@MEO6|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|DAT|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2500,1,3250,3250,3250,0,0,5000,7400,86.02325267042627
1.MediumSat@MEO6|VIS|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|pSGL|oISL 2.MediumSat@MEO2|DAT|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2500,1,3750,3750,3750,0,0,5000,6600,81.24038404635961
1.MediumSat@MEO6|SAR|DAT|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|SAR|DAT|oSGL|oISL 2.SmallSat@MEO2|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2500,1,2850,2850,2850,0,0,5000,6050,77.78174593052023
1.MediumSat@MEO6|VIS|DAT|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|DAT|pSGL|oISL 2.MediumSat@MEO2|DAT|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2550,1,3750,3750,3750,0,0,5100,6600,81.24038404635961
1.SmallSat@MEO6|VIS|oSGL 1.SmallSat@MEO5|VIS|oSGL 1.SmallSat@MEO4|VIS|oSGL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO3|VIS|oSGL 2.SmallSat@MEO2|VIS|oSGL 2.SmallSat@MEO1|VIS|oSGL 2.GroundSta@SUR4|oSGL,2,0,6,2,false,2550,1,9400,9400,9400,0,0,5100,18800,137.11309200802089
1.MediumSat@MEO6|VIS|DAT|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|DAT|oSGL|oISL 2.SmallSat@MEO2|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2550,1,3600,3600,3600,0,0,5100,8000,89.44271909999159
1.MediumSat@MEO6|SAR|pSGL|oISL 1.MediumSat@MEO5|SAR|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|SAR|pSGL|oISL 2.MediumSat@MEO2|SAR|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2600,1,5000,5000,5000,0,0,5200,9500,97.46794344808964
1.MediumSat@MEO6|VIS|pSGL|oISL 1.MediumSat@MEO5|SAR|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|pSGL|oISL 2.MediumSat@MEO2|SAR|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2650,1,5550,5550,5550,0,0,5300,10050,100.2496882788171
1.MediumSat@MEO6|SAR|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|SAR|oSGL|oISL 2.MediumSat@MEO2|DAT|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2650,1,2850,2850,2850,0,0,5300,6050,77.78174593052023
1.MediumSat@MEO6|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|SAR|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2650,1,5000,5000,5000,0,0,5300,9500,97.46794344808964
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|SAR|oSGL|oISL 2.SmallSat@MEO2|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2700,1,7450,7450,7450,0,0,5400,14350,119.7914855071094
1.MediumSat@MEO6|VIS|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|DAT|pSGL|oISL 2.MediumSat@MEO2|SAR|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2700,1,5550,5550,5550,0,0,5400,10050,100.2496882788171
1.MediumSat@MEO6|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|DAT|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|SAR|DAT|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2700,1,5000,5000,5000,0,0,5400,9500,97.46794344808964
1.MediumSat@MEO6|VIS|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|oSGL|oISL 2.MediumSat@MEO2|DAT|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2700,1,3600,3600,3600,0,0,5400,8000,89.44271909999159
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|SAR|pSGL|oISL 2.MediumSat@MEO2|DAT|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2700,1,5200,5200,5200,0,0,5400,10300,101.4889156509222
1.MediumSat@MEO6|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2700,1,4550,4550,4550,0,0,5400,9350,96.69539802906858
1.MediumSat@MEO6|VIS|pSGL|oISL 1.MediumSat@MEO5|VIS|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|pSGL|oISL 2.MediumSat@MEO2|VIS|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2700,1,5200,5200,5200,0,0,5400,9750,98.74208829065749
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.SmallSat@MEO2|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2700,1,5200,5200,5200,0,0,5400,10300,101.4889156509222
1.MediumSat@MEO6|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|DAT|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2700,1,2850,2850,2850,0,0,5400,6050,77.78174593052023
1.MediumSat@MEO6|VIS|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|DAT|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|DAT|pSGL|oISL 2.MediumSat@MEO2|SAR|DAT|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2750,1,5550,5550,5550,0,0,5500,10050,100.2496882788171
1.MediumSat@MEO6|VIS|DAT|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|DAT|oSGL|oISL 2.MediumSat@MEO2|DAT|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2750,1,3600,3600,3600,0,0,5500,8000,89.44271909999159
1.MediumSat@MEO6|VIS|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2750,1,5200,5200,5200,0,0,5500,9750,98.74208829065749
1.MediumSat@MEO6|SAR|oSGL|oISL 1.MediumSat@MEO5|SAR|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|SAR|oSGL|oISL 2.MediumSat@MEO2|SAR|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2800,1,7700,7700,7700,0,0,5600,14250,119.37336386313322
1.MediumSat@MEO6|VIS|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|DAT|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|DAT|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2800,1,5200,5200,5200,0,0,5600,9750,98.74208829065749
1.MediumSat@MEO6|VIS|oSGL|oISL 1.MediumSat@MEO5|SAR|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|oSGL|oISL 2.MediumSat@MEO2|SAR|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2850,1,6150,6150,6150,0,0,5700,13350,115.54220008291342
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.MediumSat@MEO5|SAR|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|SAR|pSGL|oISL 2.MediumSat@MEO2|SAR|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2850,1,5400,5400,5400,0,0,5700,9700,98.48857801796105
1.MediumSat@MEO6|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|SAR|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2850,1,7700,7700,7700,0,0,5700,14250,119.37336386313322
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.SmallSat@MEO2|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2900,1,7450,7450,7450,0,0,5800,14350,119.7914855071094
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|SAR|oSGL|oISL 2.MediumSat@MEO2|DAT|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2900,1,7450,7450,7450,0,0,5800,14350,119.7914855071094
1.MediumSat@MEO6|VIS|oSGL|oISL 1.MediumSat@MEO5|VIS|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|oSGL|oISL 2.MediumSat@MEO2|VIS|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2900,1,6400,6400,6400,0,0,5800,13800,117.4734012447073
1.MediumSat@MEO6|VIS|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|DAT|oSGL|oISL 2.MediumSat@MEO2|SAR|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2900,1,6150,6150,6150,0,0,5800,13350,115.54220008291342
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.MediumSat@MEO5|VIS|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|SAR|pSGL|oISL 2.MediumSat@MEO2|VIS|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2900,1,5450,5450,5450,0,0,5800,10150,100.74720839804942
1.MediumSat@MEO6|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|DAT|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|SAR|DAT|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2900,1,7700,7700,7700,0,0,5800,14250,119.37336386313322
1.MediumSat@MEO6|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2900,1,7150,7150,7150,0,0,5800,13550,116.40446726822816
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|DAT|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2900,1,5200,5200,5200,0,0,5800,10300,101.4889156509222
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.MediumSat@MEO5|SAR|DAT|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|SAR|pSGL|oISL 2.MediumSat@MEO2|SAR|DAT|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2900,1,5400,5400,5400,0,0,5800,9700,98.48857801796105
1.MediumSat@MEO6|VIS|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2950,1,6400,6400,6400,0,0,5900,13800,117.4734012447073
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.MediumSat@MEO5|VIS|DAT|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|SAR|pSGL|oISL 2.MediumSat@MEO2|VIS|DAT|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2950,1,5450,5450,5450,0,0,5900,10150,100.74720839804942
1.MediumSat@MEO6|VIS|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|DAT|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|DAT|oSGL|oISL 2.MediumSat@MEO2|SAR|DAT|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2950,1,6150,6150,6150,0,0,5900,13350,115.54220008291342
1.MediumSat@MEO6|VIS|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|DAT|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|DAT|oSGL|oISL 2.MediumSat@MEO2|VIS|DAT|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3000,1,6400,6400,6400,0,0,6000,13800,117.4734012447073
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.MediumSat@MEO5|SAR|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|SAR|oSGL|oISL 2.MediumSat@MEO2|SAR|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3050,1,10150,10150,10150,0,0,6100,19000,137.84048752090223
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|SAR|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3050,1,5400,5400,5400,0,0,6100,9700,98.48857801796105
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.MediumSat@MEO5|VIS|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|SAR|oSGL|oISL 2.MediumSat@MEO2|VIS|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3100,1,10650,10650,10650,0,0,6200,18800,137.11309200802089
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.MediumSat@MEO5|VIS|SAR|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|SAR|pSGL|oISL 2.MediumSat@MEO2|VIS|SAR|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3100,1,5150,5150,5150,0,0,6200,10050,100.2496882788171
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.MediumSat@MEO5|SAR|DAT|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|SAR|oSGL|oISL 2.MediumSat@MEO2|SAR|DAT|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3100,1,10150,10150,10150,0,0,6200,19000,137.84048752090223
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.MediumSat@MEO4|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|DAT|pSGL|oISL 2.MediumSat@MEO1|DAT|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3100,1,5200,5200,5200,0,0,6200,10300,101.4889156509222
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|DAT|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|SAR|DAT|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3100,1,5400,5400,5400,0,0,6200,9700,98.48857801796105
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|DAT|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3100,1,7450,7450,7450,0,0,6200,14350,119.7914855071094
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3100,1,5450,5450,5450,0,0,6200,10150,100.74720839804942
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.MediumSat@MEO5|VIS|DAT|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|VIS|SAR|oSGL|oISL 2.MediumSat@MEO2|VIS|DAT|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3150,1,10650,10650,10650,0,0,6300,18800,137.11309200802089
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|DAT|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO3|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO2|VIS|DAT|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,3150,1,5450,5450,5450,0,0,6300,10150,100.74720839804942
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO3|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO2|SAR|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,3250,1,10150,10150,10150,0,0,6500,19000,137.84048752090223
